customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7590-VHVEG,Male,0,Yes,No,1,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,41.46028840777869,3355.293205956509,Yes
7590-VHVEG,Female,0,Yes,No,3,Yes,No,No,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,74.71367735531358,-277.0135867044096,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No phone service,No,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),3.8432005149375357,4819.123241225867,No
7590-VHVEG,Female,0,Yes,No,2,Yes,No,No,No,No,Yes,No,Yes,No,One year,No,Mailed check,110.79148069782683,4480.141781910119,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,25.72095447933014,1115.2783365363293,Yes
7590-VHVEG,Male,0,Yes,No,1,No,No,No,No,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),77.86028427595504,1540.3499602960724,Yes
7590-VHVEG,Female,0,No,Yes,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,82.4400717565567,2776.63133413132,Yes
7590-VHVEG,Female,1,No,Yes,6,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.94692063434792,3496.9362949338292,No
7590-VHVEG,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,No,Electronic check,77.84665012440624,1464.0888692627766,No
7590-VHVEG,Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),116.69421252577219,5155.467103012637,Yes
7590-VHVEG,Female,0,Yes,Yes,0,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),40.02630038527122,681.0772964119683,Yes
7590-VHVEG,Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),58.007546207306014,15.06679693548449,No
7590-VHVEG,Male,0,Yes,No,2,Yes,No,No,No,No,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),63.88022654776149,-608.1108277910216,Yes
7590-VHVEG,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,56.75109253334053,-505.5599635925623,Yes
7590-VHVEG,Female,0,No,No,1,Yes,No phone service,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),71.20024762667792,3389.7483187526486,No
7590-VHVEG,Male,0,Yes,No,5,Yes,No phone service,No,No,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,65.65046769125155,5838.598201984238,Yes
7590-VHVEG,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),111.6355392403346,1864.063799123849,No
7590-VHVEG,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,No internet service,No,No,No,Two year,No,Electronic check,70.77966072321105,7159.13496954447,Yes
7590-VHVEG,Female,0,Yes,No,4,Yes,No,No,No,Yes,No,No,No internet service,No,One year,Yes,Electronic check,87.12572318687756,1703.961314453703,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),72.69108299287628,1056.3627002410237,No
7590-VHVEG,Male,0,No,No,1,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),32.06549016058459,3122.614304868667,No
7590-VHVEG,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),63.6929092633233,1553.3975522294409,Yes
7590-VHVEG,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,48.068895865427464,4233.154531532366,No
7590-VHVEG,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,33.40761020682616,1172.034337821488,Yes
7590-VHVEG,Male,0,No,Yes,5,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.7054873412026,4636.467991076399,Yes
7590-VHVEG,Male,0,Yes,Yes,1,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),50.436458848849846,3108.154639541118,Yes
7590-VHVEG,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.587497037117394,4262.294073765326,No
7590-VHVEG,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),27.366624847494315,2683.3262802131767,No
7590-VHVEG,Male,0,No,Yes,3,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),18.7615953689291,1355.1374501419632,No
7590-VHVEG,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),65.10456540634881,1449.6788640260122,Yes
7590-VHVEG,Female,1,No,Yes,1,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.29582373310298,4769.930110671784,Yes
7590-VHVEG,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,50.16096434589909,834.2520273789369,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,No,Mailed check,33.20617241468982,872.4867740600616,No
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,74.3718287682979,4559.999673940623,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,66.54672793196224,552.3448765417797,No
7590-VHVEG,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),47.15812366250553,1371.259941858315,Yes
7590-VHVEG,Male,0,Yes,No,2,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),36.095792081406785,1566.996226201462,Yes
7590-VHVEG,Male,0,Yes,Yes,0,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,83.05928086457703,2839.1588031953092,No
7590-VHVEG,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,88.3257226824168,-39.05678315772229,No
7590-VHVEG,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,58.33392056863286,4030.619601260426,Yes
7590-VHVEG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),93.80667731662682,2697.822019767835,Yes
7590-VHVEG,Female,1,No,No,4,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),65.44222807421241,4310.797977121155,No
7590-VHVEG,Male,0,No,No,2,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),120.09090528972351,1724.5281413528019,Yes
7590-VHVEG,Male,1,Yes,Yes,9,Yes,No,No,No,No internet service,No,No,No,No,Two year,No,Electronic check,88.0826739795079,2924.7989490296513,No
7590-VHVEG,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),38.57595996108364,1657.4923771533604,No
7590-VHVEG,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,70.94767755331358,4304.120472123364,No
7590-VHVEG,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24.12487854105109,1480.0713331631912,No
7590-VHVEG,Male,0,No,No,6,No,No,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.58624713314474,4542.892735001188,No
7590-VHVEG,Female,0,Yes,No,9,Yes,No,No,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,94.35279032699285,563.4934048270857,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,121.43108166716432,2959.888442053757,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,Yes,One year,Yes,Mailed check,78.32447426824288,1182.4949801869923,Yes
7590-VHVEG,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,104.56869657601572,448.1287679383074,Yes
7590-VHVEG,Female,0,Yes,Yes,1,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.88904192749767,3376.0608092649272,Yes
7590-VHVEG,Male,0,No,No,5,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.36248278577231,-843.8845050608384,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),69.11566749663884,2249.553328441817,Yes
7590-VHVEG,Male,1,No,No,4,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,61.05900520805826,2100.9502567166296,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,No,No,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),32.13994745589914,635.5601907605051,Yes
7590-VHVEG,Male,0,Yes,No,1,Yes,No,No,No,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),53.97625588897533,2334.656041903061,Yes
7590-VHVEG,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),67.0953638673429,-2405.4729319789167,No
7590-VHVEG,Male,1,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.39113609774996,854.6439187576641,Yes
7590-VHVEG,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.66928779789396,3966.067442123116,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,70.50553668507618,4487.620095627313,Yes
7590-VHVEG,Female,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,43.204767946426855,-1540.5946637245088,Yes
7590-VHVEG,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Mailed check,113.09742370927277,1924.8938066507753,No
7590-VHVEG,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),64.17402581117582,4561.946990833935,Yes
7590-VHVEG,Male,1,No,No,2,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,50.21073595533673,-247.20587499129851,No
7590-VHVEG,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),48.37731491403305,5829.558964789512,Yes
7590-VHVEG,Female,0,No,No,0,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,One year,No,Mailed check,58.73094889842895,1857.7590266127895,Yes
7590-VHVEG,Female,1,No,No,0,Yes,No,No,No,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),72.9394261210931,2381.0456653923516,No
7590-VHVEG,Female,0,No,Yes,2,Yes,Yes,No,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,105.31560948412138,4908.654938679036,Yes
7590-VHVEG,Male,0,Yes,No,3,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.66288143261663,1040.7156682536322,Yes
7590-VHVEG,Female,1,Yes,No,0,No,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),84.54452217215182,2284.073935866276,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,65.90196860390827,2986.37040817265,Yes
7590-VHVEG,Male,0,No,No,0,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,97.36312607149353,2877.991424849894,Yes
7590-VHVEG,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,29.500548597795643,1759.9506740569404,Yes
7590-VHVEG,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),63.38646070349154,859.673241640802,No
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,66.42274561579228,1130.5694568559352,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,No,No,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,102.05387536148129,1968.8828200471048,Yes
7590-VHVEG,Female,0,No,No,5,Yes,No,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),58.96639687638694,132.53420469757702,Yes
7590-VHVEG,Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,One year,Yes,Electronic check,32.30695143020496,919.1668763489722,Yes
7590-VHVEG,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Mailed check,51.50984790598044,3179.396160427019,No
7590-VHVEG,Female,1,No,Yes,1,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,64.17443823652802,-787.8629752256297,Yes
7590-VHVEG,Male,1,No,Yes,3,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),115.21658777726341,1394.4283517830813,Yes
7590-VHVEG,Female,0,No,No,0,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,84.66586586318482,1182.2908362320075,Yes
7590-VHVEG,Female,0,No,No,2,Yes,Yes,No,No internet service,No,No,Yes,No,No,One year,Yes,Credit card (automatic),62.282758675480245,2040.8382063094848,No
7590-VHVEG,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),57.91859407603681,939.3045492581064,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,51.68080954972052,1941.5073968598958,Yes
7590-VHVEG,Male,1,Yes,Yes,7,No,No,No,No,Yes,No internet service,No,No internet service,Yes,One year,No,Mailed check,75.09712291029851,611.7976950353518,Yes
7590-VHVEG,Male,0,No,No,2,No,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.60221617847058,1566.6375132341,Yes
7590-VHVEG,Female,0,No,No,0,No,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.614135486558,834.1850053235166,Yes
7590-VHVEG,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),14.493787813114878,3175.5359825295855,No
7590-VHVEG,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,26.004311481979947,4676.613118447668,Yes
7590-VHVEG,Male,0,Yes,No,3,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),23.40895790639277,5419.086894868812,No
7590-VHVEG,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.04948590773577,-841.239672717224,Yes
7590-VHVEG,Female,0,No,No,0,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),85.48474915401296,3437.106254305816,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,64.03793517832727,2102.653465062329,No
7590-VHVEG,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,64.82111429066066,2546.366512399658,Yes
7590-VHVEG,Male,0,No,No,1,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,67.74902926878842,5059.876058522115,Yes
7590-VHVEG,Male,0,No,No,2,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),37.22589709699007,684.9993773136312,No
7590-VHVEG,Male,1,No,No,3,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.60106368576031,3357.562132611073,No
7590-VHVEG,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.05234362852666,-411.45604468585316,No
7590-VHVEG,Female,0,Yes,No,1,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),102.11390659350036,3131.2921668601434,No
7590-VHVEG,Female,0,Yes,No,6,Yes,No,No,No,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,43.09507744153109,5817.442900187023,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,44.71820436739954,4439.377500632789,Yes
7590-VHVEG,Male,1,No,No,2,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),78.0165997516072,982.8615876017775,No
7590-VHVEG,Female,0,No,No,8,No,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,83.12141132497607,1806.4857210355892,Yes
7590-VHVEG,Male,0,Yes,No,2,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),58.45846695906641,1586.3734912671998,No
7590-VHVEG,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),103.98787747087897,1058.9828140277875,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.43509972869704,-2121.770637110092,Yes
7590-VHVEG,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),15.803704189533448,124.48181546469914,No
7590-VHVEG,Female,0,Yes,Yes,1,Yes,No,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,104.30294255777443,438.77841394587904,Yes
7590-VHVEG,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),81.55737092671421,2987.54849394998,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,No,No,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),111.94997075252715,1272.1954055144408,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),55.22251064071144,3019.5138476412903,No
7590-VHVEG,Female,1,No,Yes,1,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,33.914188495900774,4181.509951406943,Yes
7590-VHVEG,Female,0,Yes,Yes,0,Yes,Yes,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,66.91280560818842,4783.235975715246,Yes
7590-VHVEG,Female,0,No,No,6,No,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.79854963562747,757.5070558548716,Yes
7590-VHVEG,Female,0,Yes,No,6,Yes,No,No,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,45.51226110555557,4553.415080854624,Yes
7590-VHVEG,Male,1,No,No,2,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),8.668396598723191,-1269.1137496989559,No
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),47.75993633246618,728.5331621366793,No
7590-VHVEG,Male,1,Yes,Yes,0,Yes,No,No,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),108.63021661870663,6104.770551535366,Yes
7590-VHVEG,Female,0,No,Yes,3,No,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.21921500401362,2913.9566966992074,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,71.4744083246496,2985.186219114389,No
7590-VHVEG,Female,0,No,No,3,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.554711359528582,4157.646057589025,No
7590-VHVEG,Female,0,Yes,No,0,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,80.25699328465795,3812.5383570002155,Yes
7590-VHVEG,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),34.46701342005524,1097.7371437856693,No
